"0% - 1%","1% - 2%","2% - 3%","3% - 4%","4% - 5%","5% - 6%","6% - 7%","7% - 8%","8% - 9%","9% - 10%","10% - 11%","11% - 12%","12% - 13%","13% - 14%","14% - 15%","15% - 16%","16% - 17%","17% - 18%","18% - 19%","19% - 20%","20% - 21%","21% - 22%","22% - 23%","23% - 24%","24% - 25%","25% - 26%","26% - 27%","27% - 28%","28% - 29%","29% - 30%","30% - 31%","31% - 32%","32% - 33%","33% - 34%","34% - 35%","35% - 36%","36% - 37%","37% - 38%","38% - 39%","39% - 40%","40% - 41%","41% - 42%","42% - 43%","43% - 44%","44% - 45%","45% - 46%","46% - 47%","47% - 48%","48% - 49%","49% - 51%","51% - 52%","52% - 53%","53% - 54%","54% - 55%","55% - 56%","56% - 57%","57% - 58%","58% - 59%","59% - 60%","60% - 61%","61% - 62%","62% - 63%","63% - 64%","64% - 65%","65% - 66%","66% - 67%","67% - 68%","68% - 69%","69% - 70%","70% - 71%","71% - 72%","72% - 73%","73% - 74%","74% - 75%","75% - 76%","76% - 77%","77% - 78%","78% - 79%","79% - 80%","80% - 81%","81% - 82%","82% - 83%","83% - 84%","84% - 85%","85% - 86%","86% - 87%","87% - 88%","88% - 89%","89% - 90%","90% - 91%","91% - 92%","92% - 93%","93% - 94%","94% - 95%","95% - 96%","96% - 97%","97% - 98%","98% - 99%","99% - 100%"
"17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35",1.48919385264819e-06,1.80865651658024e-06,2.04601247200002e-06,2.24488188365846e-06,2.42081952024197e-06,2.58139169283442e-06,2.73092198296684e-06,2.87214376076286e-06,3.00691056472453e-06,3.13654621318205e-06,3.26203494647253e-06,3.3841325047216e-06,3.50343482502549e-06,3.62042252412744e-06,3.73549081264996e-06,3.8489702619672e-06,3.96114161748159e-06,4.07224661638796e-06,4.18249605215175e-06,4.29207589749812e-06,4.40115203039267e-06,4.50987393669852e-06,4.61837765129186e-06,4.72678812444112e-06,4.8352211490007e-06,4.94378494829403e-06,5.05258149931799e-06,5.1617076477753e-06,5.27125605824919e-06,5.38131603311714e-06,5.49197422656316e-06,5.60331527460558e-06,5.71542235793008e-06,5.82837771116541e-06,5.94226308981884e-06,6.05716020422292e-06,6.17315112840693e-06,6.29031869069955e-06,6.40874685202507e-06,6.52852107722101e-06,6.64972870424257e-06,6.77245931580013e-06,6.89680511778009e-06,7.02286132871205e-06,7.1507265845573e-06,7.28050336320046e-06,7.41229843322515e-06,7.54622333184884e-06,7.68239487728647e-06,7.82093572131503e-06,7.96197494843516e-06,8.10564872878675e-06,8.25210103289475e-06,8.40148441742534e-06,8.55396089245501e-06,8.70970288233772e-06,8.86889429414957e-06,9.03173170996228e-06,9.19842572192704e-06,9.369202432441e-06,9.5443051456485e-06,9.72399628136155e-06,9.9085595483755e-06,1.00983024213718e-05,1.02935589744826e-05,1.04946931355811e-05,1.0702102439039e-05,1.09162223718077e-05,1.11375314292433e-05,1.13665570244367e-05,1.1603882429733e-05,1.18501549740626e-05,1.21060957780093e-05,1.23725113848345e-05,1.26503077464374e-05,1.29405071576323e-05,1.32442689133124e-05,1.35629147101436e-05,1.3897960155556e-05,1.42511542241357e-05,1.46245291792859e-05,1.50204644558575e-05,1.5441769435103e-05,1.58917921921483e-05,1.63745645819296e-05,1.6894999174629e-05,1.74591618259936e-05,1.80746573816481e-05,1.87511895367908e-05,1.95013978432306e-05,2.03421532633928e-05,2.12966483058965e-05,2.23979432361852e-05,2.3695371658138e-05,2.52670779649148e-05,2.72473291366485e-05,2.98957295686226e-05,3.38190446866022e-05,4.10739242900916e-05
"36",2.97359944957972e-06,3.61149701258861e-06,4.08544517563078e-06,4.4825440025909e-06,4.8338530110009e-06,5.15448049123177e-06,5.45305970220078e-06,5.73504859371702e-06,6.00414828167775e-06,6.26300214509826e-06,6.51357549901471e-06,6.75737739284291e-06,6.995597783824e-06,7.22919635932746e-06,7.45896226911484e-06,7.68555559229999e-06,7.90953691626347e-06,8.13138893739081e-06,8.35153256409294e-06,8.570339143092e-06,8.78813989618278e-06,9.00523331363768e-06,9.22189102697744e-06,9.43836253411734e-06,9.65487904755477e-06,9.87165666502627e-06,1.00888990116586e-05,1.03067994664447e-05,1.05255430595343e-05,1.07453081074248e-05,1.09662676386855e-05,1.11885906519839e-05,1.1412443239937e-05,1.16379896060207e-05,1.18653929969341e-05,1.20948165690923e-05,1.2326424205048e-05,1.25603812934352e-05,1.27968554843374e-05,1.30360174307218e-05,1.32780415256518e-05,1.35231066443588e-05,1.37713968998559e-05,1.40231024206096e-05,1.42784201588028e-05,1.45375547379395e-05,1.48007193489383e-05,1.50681367044492e-05,1.53400400619148e-05,1.56166743269025e-05,1.58982972494789e-05,1.61851807279163e-05,1.64776122358582e-05,1.67758963912733e-05,1.70803566881706e-05,1.73913374152037e-05,1.77092057890801e-05,1.80343543352242e-05,1.83672035535945e-05,1.87082049141276e-05,1.90578442342276e-05,1.94166455003674e-05,1.97851752076343e-05,2.01640473054586e-05,2.05539288555003e-05,2.09555465296159e-05,2.13696941031288e-05,2.17972411328107e-05,2.22391430520314e-05,2.2696452970131e-05,2.31703355327963e-05,2.36620832899567e-05,2.41731361341271e-05,2.47051045244638e-05,2.52597974129903e-05,2.58392560578148e-05,2.64457952699385e-05,2.70820541335988e-05,2.7751058921217e-05,2.84563018771263e-05,2.92018408975647e-05,2.9992427086875e-05,3.0833670036443e-05,3.17322549635412e-05,3.26962324079497e-05,3.37354114575094e-05,3.48619039952588e-05,3.60908948431832e-05,3.74417596447866e-05,3.89397361317308e-05,4.06185109769725e-05,4.2524393197374e-05,4.47233949136812e-05,4.73140214335968e-05,5.0452304857003e-05,5.44063376138908e-05,5.96944735868112e-05,6.75282416028718e-05,8.20141341717087e-05
"37",4.4532399918311e-06,5.4085496699207e-06,6.11832999435167e-06,6.71302134218803e-06,7.2391382023423e-06,7.71930663057884e-06,8.16645572643129e-06,8.58875927155203e-06,8.9917600270128e-06,9.37941669550068e-06,9.75467251645315e-06,1.01197874295205e-05,1.04765435044272e-05,1.08263779605446e-05,1.11704726214521e-05,1.15098160155235e-05,1.1845247673072e-05,1.21774904754404e-05,1.25071747707542e-05,1.28348566839066e-05,1.31610322489745e-05,1.34861484815199e-05,1.38106121736012e-05,1.41347969701111e-05,1.44590491317884e-05,1.47836922835646e-05,1.51090313714243e-05,1.54353559967536e-05,1.57629432577026e-05,1.60920601980292e-05,1.64229659422474e-05,1.67559135796309e-05,1.70911518472782e-05,1.74289266530207e-05,1.77694824717169e-05,1.81130636428968e-05,1.84599155934205e-05,1.88102860055048e-05,1.91644259479474e-05,1.95225909864805e-05,1.98850422878034e-05,2.02520477308876e-05,2.06238830385653e-05,2.1000832942146e-05,2.13831923918479e-05,2.17712678261434e-05,2.21653785137203e-05,2.25658579826338e-05,2.29730555524085e-05,2.33873379863502e-05,2.38090912831928e-05,2.42387226294817e-05,2.46766625368445e-05,2.51233671915972e-05,2.55793210480944e-05,2.60450397019579e-05,2.65210730849869e-05,2.70080090303445e-05,2.75064772647801e-05,2.80171538944856e-05,2.85407664630857e-05,2.90780996747124e-05,2.96300018927277e-05,3.01973925462408e-05,3.07812706031212e-05,3.13827243010764e-05,3.2002942369253e-05,3.26432270240057e-05,3.33050090869518e-05,3.39898656551911e-05,3.4699540857988e-05,3.54359703685957e-05,3.62013105142359e-05,3.69979730553783e-05,3.7828667006761e-05,3.86964492744792e-05,3.96047864252489e-05,4.05576306427592e-05,4.15595139460429e-05,4.2615666172114e-05,4.37321642517595e-05,4.49161232312652e-05,4.61759437856912e-05,4.75216373947209e-05,4.8965260177033e-05,5.05215017637982e-05,5.2208500333491e-05,5.40489959363665e-05,5.60720045720495e-05,5.83153209817432e-05,6.08293925663844e-05,6.36835692212652e-05,6.69767070409989e-05,7.08563219268351e-05,7.55560782514947e-05,8.14774545199e-05,8.93967033691191e-05,0.000101128124787227,0.000122821280206608
"38",5.92813077551888e-06,7.19983306976329e-06,8.1446879509628e-06,8.9363369715248e-06,9.63669997408548e-06,1.02758966436483e-05,1.0871138128018e-05,1.14333053209347e-05,1.19697767154709e-05,1.2485822114577e-05,1.29853595419098e-05,1.34713974160665e-05,1.39463080177195e-05,1.44120045645596e-05,1.48700602927264e-05,1.53217911247747e-05,1.57683146377925e-05,1.62105931263349e-05,1.66494657051804e-05,1.70856726834828e-05,1.75198743777626e-05,1.79526658512924e-05,1.83845886219638e-05,1.88161400822668e-05,1.92477811709749e-05,1.96799426941139e-05,2.0113030592308e-05,2.05474303794407e-05,2.0983510925055e-05,2.14216277142346e-05,2.18621256898948e-05,2.23053417607499e-05,2.27516070417925e-05,2.32012488815716e-05,2.36545927209215e-05,2.4111963820369e-05,2.45736888877181e-05,2.50400976329081e-05,2.55115242738794e-05,2.59883090146554e-05,2.64707995150078e-05,2.69593523698025e-05,2.74543346153438e-05,2.79561252796846e-05,2.84651169939216e-05,2.89817176819152e-05,2.95063523466715e-05,3.003946497279e-05,3.05815205659533e-05,3.11330073524361e-05,3.16944391640916e-05,3.22663580373051e-05,3.28493370580608e-05,3.34439834896646e-05,3.40509422249281e-05,3.46708996109167e-05,3.53045877019093e-05,3.59527890052562e-05,3.66163417956905e-05,3.72961460867475e-05,3.79931703637882e-05,3.87084592023564e-05,3.94431419190523e-05,4.01984424308247e-05,4.09756905339446e-05,4.17763348576652e-05,4.26019578020083e-05,4.3454292837255e-05,4.43352446285401e-05,4.52469125577856e-05,4.61916183542112e-05,4.71719387235383e-05,4.81907440980701e-05,4.9251244933511e-05,5.03570473794584e-05,5.15122206854733e-05,5.27213794258296e-05,5.39897846095052e-05,5.53234690997762e-05,5.67293946677566e-05,5.8215650701988e-05,5.97917084883262e-05,6.14687506887881e-05,6.32601042011989e-05,6.51818176599275e-05,6.72534453172537e-05,6.94991319796216e-05,7.19491482582565e-05,7.46421190198974e-05,7.76283549795018e-05,8.09750094631873e-05,8.47743978622623e-05,8.91581127169109e-05,9.4322519939441e-05,0.000100578661579078,0.000108460964283022,0.000119002731506605,0.000134619048719842,0.000163495794868238
"39",7.39828704769927e-06,8.98536573370038e-06,1.01645400008245e-05,1.11525138856674e-05,1.20265631262275e-05,1.28242769780832e-05,1.35671348892469e-05,1.42687161737874e-05,1.49382291625908e-05,1.55822505490229e-05,1.62056700108612e-05,1.68122420421055e-05,1.74049272389475e-05,1.79861132886405e-05,1.85577635826781e-05,1.91215203861058e-05,1.96787784295086e-05,2.02307386513874e-05,2.07784482622763e-05,2.13228311635871e-05,2.18647114261496e-05,2.2404831684903e-05,2.29438677502663e-05,2.3482440364231e-05,2.402112477459e-05,2.45604586234771e-05,2.51009485209879e-05,2.56430755846054e-05,2.61873001596137e-05,2.67340658874089e-05,2.7283803252659e-05,2.78369327132279e-05,2.83938674962751e-05,2.89550161282793e-05,2.95207847547137e-05,3.00915792958298e-05,3.06678074778628e-05,3.12498807734729e-05,3.18382162810432e-05,3.2433238569301e-05,3.30353815114347e-05,3.36450901312893e-05,3.42628224832534e-05,3.48890515870136e-05,3.55242674384147e-05,3.61689791181915e-05,3.682371702133e-05,3.74890352312745e-05,3.81655140651594e-05,3.88537628187378e-05,3.95544227427808e-05,4.02681702865002e-05,4.09957206481129e-05,4.17378316781501e-05,4.24953081876832e-05,4.32690067214984e-05,4.40598408656646e-05,4.48687871702222e-05,4.56968917812831e-05,4.65452778931796e-05,4.74151541510696e-05,4.83078241584092e-05,4.92246972729694e-05,5.01673009109202e-05,5.1137294622626e-05,5.21364862583932e-05,5.31668506103384e-05,5.42305510015798e-05,5.53299644010576e-05,5.64677107781127e-05,5.76466875844207e-05,5.8870110474112e-05,6.01415616625212e-05,6.14650477029834e-05,6.28450689616233e-05,6.42867037376975e-05,6.57957108770774e-05,6.73786559537775e-05,6.90430677889088e-05,7.07976344475308e-05,7.26524512205657e-05,7.46193379561605e-05,7.67122502362163e-05,7.8947819567782e-05,8.13460740803058e-05,8.39314167768945e-05,8.67339794886748e-05,8.97915388010696e-05,9.31522970617673e-05,9.68790400577784e-05,0.000101055572416767,0.000105797099890234,0.000111267844287623,0.000117712861475872,0.00012552031741918,0.00013535715041192,0.000148512869578746,0.000168001366732344,0.00020403810922562
